ano,fase,nivel,titulo,enunciado,numero_questao,questao,alternativas
2018,3,2,médico e dentista,"no período de cinco meses, de janeiro a maio, cada um de três irmãos – aldo, beto e chico – vai ao médico exatamente uma vez. cada irmão vai também ao dentista exatamente uma vez nesse período. as seguintes condições devem ser obedecidas: - beto vai ao médico em algum mês anterior ao mês em que vai ao dentista. - aldo vai ao dentista em algum mês anterior ao mês em que vai ao médico. - chico vai ao médico em algum mês anterior ao mês em que beto visita o dentista e em algum mês após o mês em que beto vai ao médico. - aldo vai ao médico no mesmo mês em que chico vai ao médico. - qualquer irmão que visite o médico em abril não pode ir ao dentista em abril.",27,todas as alternativas seguintes poderiam ser falsas exceto: -,(A) pelo menos um irmão vai ao dentista em fevereiro. - (B) pelo menos um irmão vai ao dentista em maio. - (C) pelo menos dois irmãos vão ao dentista em algum mês após março. - (D) nenhum dos irmãos vai ao médico em maio. - (E) nenhum dos irmãos vai ao médico em janeiro.
2018,3,2,médico e dentista,"no período de cinco meses, de janeiro a maio, cada um de três irmãos – aldo, beto e chico – vai ao médico exatamente uma vez. cada irmão vai também ao dentista exatamente uma vez nesse período. as seguintes condições devem ser obedecidas: - beto vai ao médico em algum mês anterior ao mês em que vai ao dentista. - aldo vai ao dentista em algum mês anterior ao mês em que vai ao médico. - chico vai ao médico em algum mês anterior ao mês em que beto visita o dentista e em algum mês após o mês em que beto vai ao médico. - aldo vai ao médico no mesmo mês em que chico vai ao médico. - qualquer irmão que visite o médico em abril não pode ir ao dentista em abril.",28,qual das seguintes alternativas poderia ser verdadeira? -,(A) aldo vai ao dentista em abril. - (B) beto vai ao dentista em fevereiro. - (C) exatamente dois irmãos vão ao dentista em março. - (D) exatamente dois irmãos vão ao médico em janeiro. - (E) exatamente dois irmãos vão ao médico em maio. a prova continua na próxima página.
2018,3,2,férias na praia,"cinco amigos – saulo, tina, úrsula, vera e wilson – vão passar as férias de verão em uma ou mais cidades de praia, entre exatamente três cidades: abrolhos, búzios e canoas. eles não vão a nenhum outro lugar além dessas cidades nas férias. as seguintes restrições devem ser obedecidas: - vera vai a mais cidades do que tina vai ou que úrsula vai. - saulo não vai a cidades que úrsula vai ou que vera vai. - há exatamente dois amigos que vão para exatamente a mesma cidade, ou para exatamente as mesmas cidades se eles vão a mais de uma cidade. - ambos tina e wilson vão a búzios.",29,"se saulo não vai a búzios, então qual das seguintes alternativas é sempre verdadeira?",(A) vera vai a abrolhos. (B) wilson vai a canoas. (C) vera vai a búzios. (D) saulo vai a abrolhos. (E) úrsula vai a canoas.
2018,3,2,férias na praia,"cinco amigos – saulo, tina, úrsula, vera e wilson – vão passar as férias de verão em uma ou mais cidades de praia, entre exatamente três cidades: abrolhos, búzios e canoas. eles não vão a nenhum outro lugar além dessas cidades nas férias. as seguintes restrições devem ser obedecidas: - vera vai a mais cidades do que tina vai ou que úrsula vai. - saulo não vai a cidades que úrsula vai ou que vera vai. - há exatamente dois amigos que vão para exatamente a mesma cidade, ou para exatamente as mesmas cidades se eles vão a mais de uma cidade. - ambos tina e wilson vão a búzios.",30,qual das seguintes alternativas poderia ser verdadeira?,(A) vera vai a três cidades. (B) vera vai a apenas uma cidade. (C) wilson vai a duas cidades. (D) saulo vai a duas cidades. (E) tina vai a três cidades.
2018,3,2,férias na praia,"cinco amigos – saulo, tina, úrsula, vera e wilson – vão passar as férias de verão em uma ou mais cidades de praia, entre exatamente três cidades: abrolhos, búzios e canoas. eles não vão a nenhum outro lugar além dessas cidades nas férias. as seguintes restrições devem ser obedecidas: - vera vai a mais cidades do que tina vai ou que úrsula vai. - saulo não vai a cidades que úrsula vai ou que vera vai. - há exatamente dois amigos que vão para exatamente a mesma cidade, ou para exatamente as mesmas cidades se eles vão a mais de uma cidade. - ambos tina e wilson vão a búzios.",31,"se exatamente três dos amigos vão a canoas, então qual das seguintes alternativas poderia ser verdadeira?",(A) úrsula vai a búzios. (B) wilson vai a abrolhos. (C) wilson não vai a canoas. (D) saulo vai a canoas. (E) vera não vai a canoas.
2018,3,2,férias na praia,"cinco amigos – saulo, tina, úrsula, vera e wilson – vão passar as férias de verão em uma ou mais cidades de praia, entre exatamente três cidades: abrolhos, búzios e canoas. eles não vão a nenhum outro lugar além dessas cidades nas férias. as seguintes restrições devem ser obedecidas: - vera vai a mais cidades do que tina vai ou que úrsula vai. - saulo não vai a cidades que úrsula vai ou que vera vai. - há exatamente dois amigos que vão para exatamente a mesma cidade, ou para exatamente as mesmas cidades se eles vão a mais de uma cidade. - ambos tina e wilson vão a búzios.",32,qual das seguintes alternativas poderia ser uma lista completa e correta dos amigos que vão apenas a abrolhos?,"(A) wilson (B) úrsula (C) saulo, úrsula (D) tina, wilson (E) úrsula, vera"
2018,3,2,férias na praia,"cinco amigos – saulo, tina, úrsula, vera e wilson – vão passar as férias de verão em uma ou mais cidades de praia, entre exatamente três cidades: abrolhos, búzios e canoas. eles não vão a nenhum outro lugar além dessas cidades nas férias. as seguintes restrições devem ser obedecidas: - vera vai a mais cidades do que tina vai ou que úrsula vai. - saulo não vai a cidades que úrsula vai ou que vera vai. - há exatamente dois amigos que vão para exatamente a mesma cidade, ou para exatamente as mesmas cidades se eles vão a mais de uma cidade. - ambos tina e wilson vão a búzios.",33,qual das seguintes alternativas poderia ser uma lista completa e correta dos amigos que vão a búzios?,"(A) tina, wilson (B) saulo, tina (C) úrsula, vera, wilson (D) tina, úrsula, wilson (E) tina, vera, wilson"
2018,3,2,férias na praia,"cinco amigos – saulo, tina, úrsula, vera e wilson – vão passar as férias de verão em uma ou mais cidades de praia, entre exatamente três cidades: abrolhos, búzios e canoas. eles não vão a nenhum outro lugar além dessas cidades nas férias. as seguintes restrições devem ser obedecidas: - vera vai a mais cidades do que tina vai ou que úrsula vai. - saulo não vai a cidades que úrsula vai ou que vera vai. - há exatamente dois amigos que vão para exatamente a mesma cidade, ou para exatamente as mesmas cidades se eles vão a mais de uma cidade. - ambos tina e wilson vão a búzios.",34,qual das alternativas seguintes é sempre verdadeira?,(A) úrsula vai a menos cidades do que saulo. (B) saulo vai a menos cidades do que vera. (C) wilson vai a menos cidades do que vera. (D) saulo vai a menos cidades do que wilson. (E) tina vai a menos cidades do que wilson.  a prova continua na próxima página.
2018,3,2,bandeirinhas de são joão,"os professores do departamento de matemática estão preparando cordas de barbante com bandeirinhas coloridas para a festa de são joão. a corda deve ter exatamente nove bandeirinhas, de três tipos: pano, plástico e papel. eles têm seis bandeirinhas de pano, sendo duas de cada uma das cores verde, amarela e rosa; seis bandeirinhas de plástico, sendo duas de cada uma das cores rosa, verde e azul; e seis bandeirinhas de papel, sendo três de cada uma das cores azul e amarela. o departamento decidiu que a escolha das bandeirinhas para a corda deve obedecer às seguintes restrições: - a corda deve incluir ao menos uma bandeirinha de cada tipo. - deve haver mais bandeirinhas de pano do que de plástico. - não deve haver menos bandeirinhas de plástico do que de papel. - deve haver mais bandeirinhas azuis do que rosas. - não deve haver menos bandeirinhas verdes do que rosas. - não deve haver menos bandeirinhas amarelas do que verdes.",35,qual das alternativas seguintes poderia ser uma lista completa e correta das bandeirinhas da corda? -,"(A) pano: duas amarelas, duas rosas; plástico: duas verdes, uma azul; papel: uma azul, uma amarela - (B) pano: uma amarela, uma rosa, duas verdes; plástico: duas verdes, uma azul; papel: uma amarela, uma azul - (C) pano: duas verdes, uma amarela; plástico: duas azuis, uma verde; papel: uma azul, uma amarela - (D) pano: duas amarelas, duas verdes; plástico: duas rosas, uma azul; papel: duas azuis - (E) pano: duas verdes, uma rosa, duas amarelas; plástico: uma verde, uma azul; papel: uma azul, duas amarelas"
2018,3,2,bandeirinhas de são joão,"os professores do departamento de matemática estão preparando cordas de barbante com bandeirinhas coloridas para a festa de são joão. a corda deve ter exatamente nove bandeirinhas, de três tipos: pano, plástico e papel. eles têm seis bandeirinhas de pano, sendo duas de cada uma das cores verde, amarela e rosa; seis bandeirinhas de plástico, sendo duas de cada uma das cores rosa, verde e azul; e seis bandeirinhas de papel, sendo três de cada uma das cores azul e amarela. o departamento decidiu que a escolha das bandeirinhas para a corda deve obedecer às seguintes restrições: - a corda deve incluir ao menos uma bandeirinha de cada tipo. - deve haver mais bandeirinhas de pano do que de plástico. - não deve haver menos bandeirinhas de plástico do que de papel. - deve haver mais bandeirinhas azuis do que rosas. - não deve haver menos bandeirinhas verdes do que rosas. - não deve haver menos bandeirinhas amarelas do que verdes.",38,qual das seguintes afirmativas sobre a corda é necessariamente falsa? -,(A) ela inclui duas bandeirinhas de pano rosas. - (B) ela inclui três bandeirinhas amarelas. - (C) ela inclui exatamente uma bandeirinha azul. - (D) as únicas de papel são amarelas. - (E) as únicas de plástico são verdes.
2018,3,2,bandeirinhas de são joão,"os professores do departamento de matemática estão preparando cordas de barbante com bandeirinhas coloridas para a festa de são joão. a corda deve ter exatamente nove bandeirinhas, de três tipos: pano, plástico e papel. eles têm seis bandeirinhas de pano, sendo duas de cada uma das cores verde, amarela e rosa; seis bandeirinhas de plástico, sendo duas de cada uma das cores rosa, verde e azul; e seis bandeirinhas de papel, sendo três de cada uma das cores azul e amarela. o departamento decidiu que a escolha das bandeirinhas para a corda deve obedecer às seguintes restrições: - a corda deve incluir ao menos uma bandeirinha de cada tipo. - deve haver mais bandeirinhas de pano do que de plástico. - não deve haver menos bandeirinhas de plástico do que de papel. - deve haver mais bandeirinhas azuis do que rosas. - não deve haver menos bandeirinhas verdes do que rosas. - não deve haver menos bandeirinhas amarelas do que verdes.",39,"se a corda inclui o número máximo possível de bandeirinhas rosas, ela deve também incluir qual das seguintes? -",(A) exatamente duas de plástico verdes. - (B) pelo menos uma de plástico azul. - (C) pelo menos uma de plástico rosa. - (D) pelo menos uma de plástico verde. - (E) exatamente duas de plástico rosas.
2018,3,2,bandeirinhas de são joão,"os professores do departamento de matemática estão preparando cordas de barbante com bandeirinhas coloridas para a festa de são joão. a corda deve ter exatamente nove bandeirinhas, de três tipos: pano, plástico e papel. eles têm seis bandeirinhas de pano, sendo duas de cada uma das cores verde, amarela e rosa; seis bandeirinhas de plástico, sendo duas de cada uma das cores rosa, verde e azul; e seis bandeirinhas de papel, sendo três de cada uma das cores azul e amarela. o departamento decidiu que a escolha das bandeirinhas para a corda deve obedecer às seguintes restrições: - a corda deve incluir ao menos uma bandeirinha de cada tipo. - deve haver mais bandeirinhas de pano do que de plástico. - não deve haver menos bandeirinhas de plástico do que de papel. - deve haver mais bandeirinhas azuis do que rosas. - não deve haver menos bandeirinhas verdes do que rosas. - não deve haver menos bandeirinhas amarelas do que verdes.",40,"se a corda inclui exatamente duas bandeirinhas de plástico rosas, qual das seguintes poderia ser uma lista completa e correta de bandeirinhas de pano incluídas? -","(A) uma rosa, uma amarela, duas verdes - (B) duas verdes, duas amarelas, uma rosa - (C) duas verdes, duas rosas, uma amarela - (D) duas verdes, duas amarelas - (E) uma verde, duas amarelas, uma rosa"
2018,3,2,bandeirinhas de são joão,"os professores do departamento de matemática estão preparando cordas de barbante com bandeirinhas coloridas para a festa de são joão. a corda deve ter exatamente nove bandeirinhas, de três tipos: pano, plástico e papel. eles têm seis bandeirinhas de pano, sendo duas de cada uma das cores verde, amarela e rosa; seis bandeirinhas de plástico, sendo duas de cada uma das cores rosa, verde e azul; e seis bandeirinhas de papel, sendo três de cada uma das cores azul e amarela. o departamento decidiu que a escolha das bandeirinhas para a corda deve obedecer às seguintes restrições: - a corda deve incluir ao menos uma bandeirinha de cada tipo. - deve haver mais bandeirinhas de pano do que de plástico. - não deve haver menos bandeirinhas de plástico do que de papel. - deve haver mais bandeirinhas azuis do que rosas. - não deve haver menos bandeirinhas verdes do que rosas. - não deve haver menos bandeirinhas amarelas do que verdes.",37,"se não há bandeirinhas rosas na corda, qual das seguintes afirmativas sobre a corda poderia ser falsa? -",(A) ela inclui duas bandeirinhas de pano rosas. - (B) ela inclui três bandeirinhas amarelas. - (C) ela inclui exatamente uma bandeirinha azul. - (D) as únicas de papel são amarelas. - (E) as únicas de plástico são verdes.
